0,1,2,3,y_classification,community_ids,bias,y_regression
-1.007100997839978,-0.9957410738375492,-0.9008819325010192,-0.9009765242469736,0,0,0.3527372998376537,-2.056688344201309
-1.0038191856179022,-0.9766221303584028,-0.9210461904386812,-0.8750913682396395,0,0,0.3527372998376537,-2.006831862886624
-0.9787095801750032,-0.9472121811256572,-0.8860816259086304,-0.876860300598776,0,0,0.3527372998376537,-1.8565108445802072
-0.9758485753890004,-0.9454888344489848,-0.9594204092059592,-0.8535179063667903,0,0,0.3527372998376537,-1.9333611384935137
-1.00385347298049,-0.9908519496921152,-0.8972846018502196,-0.9075193672088628,0,0,0.3527372998376537,-2.047423613918377
-1.0250613330340062,-0.9654502246393208,-0.9100157861066454,-0.8494308377626162,0,0,0.3527372998376537,-1.9603849467873644
-0.9743589807135282,-0.9608992334648,-0.9130751117097234,-0.858843485691564,0,0,0.3527372998376537,-1.8872520213590156
-1.004051411899563,-0.9413622712094628,-0.9125444428945062,-0.8952080081512511,0,0,0.3527372998376537,-1.96594369249827
-1.0373404192699214,-0.958308854541685,-0.9370649629910932,-0.9119238194487308,0,0,0.3527372998376537,-2.1289020521627107
-0.996239080978494,-0.9855783636045649,-0.9308475787526224,-0.9046124456535316,0,0,0.3527372998376537,-2.0792504662491216
-1.035641934402032,-0.9562657879108488,-0.8905565539188739,-0.9093034533988484,0,0,0.3527372998376537,-2.0336586591283603
-0.9843786409024482,-0.9446144003802296,-0.959148921645378,-0.8782442071662491,0,0,0.3527372998376537,-1.9889622769048012
-0.9847940311137512,-0.9300112717065222,-0.8871770774451482,-0.8587900360107645,0,0,0.3527372998376537,-1.810007347373552
-0.9652983561836482,-0.9610518823648424,-0.946577047559208,-0.917719634321629,0,0,0.3527372998376537,-2.0316709472363423
-0.9672464868924756,-0.9698979630082624,-0.9301407132032146,-0.9099303807148628,0,0,0.3527372998376537,-2.007951592470949
-1.028281142982541,-0.9607707244552718,-0.9353273731826132,-0.8879292691391472,0,0,0.3527372998376537,-2.0703168999250687
-1.0347230019474265,-0.9802615464666782,-0.8906851044152128,-0.9162804844054616,0,0,0.3527372998376537,-2.087674750562663
-0.9913063936724772,-0.9422054598494268,-0.9255198062101464,-0.8743505561808053,0,0,0.3527372998376537,-1.931828977764632
-1.00548408810417,-0.9262967311191213,-0.8938571648820908,-0.9139845199769054,0,0,0.3527372998376537,-1.94254655028688
-1.0325038916465428,-0.9311430304107966,-0.9606090662643244,-0.8657120935810024,0,0,0.3527372998376537,-2.030467683315957
-1.0281752176017456,-0.9886343885280048,-0.9264838629210488,-0.8597056270410838,0,0,0.3527372998376537,-2.0536486899563338
-1.0075618148073728,-0.9493441478202288,-0.9320333668680054,-0.8513645995019937,0,0,0.3527372998376537,-1.943719279102737
-1.027584117128916,-0.9333439030441985,-0.923602373397821,-0.9128403308538552,0,0,0.3527372998376537,-2.04361479676249
-0.9710530594876972,-0.991329557219726,-0.9212113320678692,-0.901239099448186,0,0,0.3527372998376537,-2.021381050754889
-1.0245194815993306,-0.9487154773273097,-0.9215658079012838,-0.9007998657203456,0,0,0.3527372998376537,-2.040465961784321
-0.9837870187773226,-0.925708157735582,-0.9612135101046784,-0.9063234574865792,0,0,0.3527372998376537,-2.007628999070457
-1.002979643452364,-0.928761082540849,-0.9304513189270808,-0.853502024023651,0,0,0.3527372998376537,-1.901664318579541
-0.9684237404735652,-0.9648846609666312,-0.9040108959197324,-0.9040505041567471,0,0,0.3527372998376537,-1.945554586675228
-0.97982499821644,-0.937877382885161,-0.8868940439195463,-0.862328186740259,0,0,0.3527372998376537,-1.8201247503191416
-0.9907091476218144,-0.9962069762816002,-0.9154621192441446,-0.9031911572171414,0,0,0.3527372998376537,-2.0582417633748435
-0.8552375395411556,-0.8003861826246939,-0.7881100934534843,-0.7691979484934948,1,1,2.206966899377875,-0.0509000772633174
-0.8687993962750518,-0.8172072099881674,-0.769257121559501,-0.735597797047854,1,1,2.206966899377875,-0.0476228924140192
-0.8520221051741065,-0.8237229023363427,-0.7557078759933783,-0.723893234725356,1,1,2.206966899377875,-0.0426497108768551
-0.8190325637142861,-0.8457035609168614,-0.8013221840829726,-0.7294722329260575,1,1,2.206966899377875,-0.0483040900928705
-0.8636453616416226,-0.8049919921306187,-0.7987170735281492,-0.7066739268246842,1,1,2.206966899377875,-0.0452201735465355
-0.81389394386144,-0.7698250059937143,-0.789095408651377,-0.7127849397771014,1,1,2.206966899377875,-0.0339149862129227
-0.8807149091480203,-0.8240661300997582,-0.7447756744046046,-0.7339869093751407,1,1,2.206966899377875,-0.0465681634698129
-0.8527720617597335,-0.825632823729126,-0.7967756905192346,-0.7148180904542774,1,1,2.206966899377875,-0.0474977089264471
-0.8527348649863749,-0.8101877535120988,-0.7775595876988672,-0.7450222133905039,1,1,2.206966899377875,-0.0468492294155763
-0.8587896280957429,-0.8405771135485522,-0.7545769225806379,-0.7597619713071897,1,1,2.206966899377875,-0.0510176373083715
-0.8380040611941074,-0.7800547463659572,-0.8066944588193509,-0.718350706415025,1,1,2.206966899377875,-0.0410193088589153
-0.8682720648022553,-0.7972902004201695,-0.7877556429491063,-0.7647401501653648,1,1,2.206966899377875,-0.0516821941331957
-0.8621975386975568,-0.7709180767426191,-0.7825841638958315,-0.7599933058067114,1,1,2.206966899377875,-0.0454541062132701
-0.8459528594157759,-0.8057608550535723,-0.7390030549668192,-0.709370712752979,1,1,2.206966899377875,-0.0356205235940892
-0.8768833863051203,-0.8284924861115144,-0.767151385794492,-0.7112285202042717,1,1,2.206966899377875,-0.0465985200193862
-0.8228263897595651,-0.7773646199121174,-0.7975276656889516,-0.7081052106993246,1,1,2.206966899377875,-0.036311300181932
-0.8278614998047991,-0.8260228500783549,-0.7508115396180028,-0.7102055542700685,1,1,2.206966899377875,-0.037422571314834
-0.8325523850250214,-0.7759531862547056,-0.7734140600395584,-0.7435187244267779,1,1,2.206966899377875,-0.0387406583514347
