0,1,2,3,y_classification,community_ids,bias,y_regression
-1.003550498919989,-0.9786397676880054,-0.9119794277889712,-0.8927959544311791,0,0,0.3527372998376537,-2.025151467947805
-1.0019095928089512,-0.969080295948432,-0.922061556757802,-0.8798533764275122,0,0,0.3527372998376537,-2.0003783252293057
-0.9893547900875016,-0.9543753213320594,-0.9045792744927768,-0.8807378426070803,0,0,0.3527372998376537,-1.924406973502028
-0.9879242876945,-0.9535136479937232,-0.9412486661414412,-0.8690666454910875,0,0,0.3527372998376537,-1.963494146751318
-1.001926736490245,-0.9761952056152884,-0.9101807624635714,-0.8960673759121238,0,0,0.3527372998376537,-2.020563147009605
-1.012530666517003,-0.9634943430888911,-0.9165463545917842,-0.8670231111890004,0,0,0.3527372998376537,-1.9771143391603432
-0.987179490356764,-0.9612188475016308,-0.9180760173933232,-0.8717294351534743,0,0,0.3527372998376537,-1.9401064648307904
-1.0020257059497817,-0.9514503663739622,-0.9178106829857148,-0.8899116963833179,0,0,0.3527372998376537,-1.9799081790602011
-1.018670209634961,-0.9599236580400732,-0.9300709430340082,-0.8982696020320577,0,0,0.3527372998376537,-2.060683790300861
-0.998119540489247,-0.9735584125715132,-0.9269622509147728,-0.8946139151344582,0,0,0.3527372998376537,-2.0362967127127862
-1.017820967201016,-0.9589021247246552,-0.9068167384978983,-0.8969594190071166,0,0,0.3527372998376537,-2.013733360617977
-0.992189320451224,-0.9530764309593456,-0.9411129223611504,-0.8814297958908169,0,0,0.3527372998376537,-1.9914494211212888
-0.9923970155568757,-0.945774866622492,-0.9051270002610357,-0.8717027103130746,0,0,0.3527372998376537,-1.9004898287951213
-0.982649178091824,-0.961295171951652,-0.9348269853180656,-0.9011675094685068,0,0,0.3527372998376537,-2.012745846636166
-0.983623243446238,-0.965718212273362,-0.9266088181400688,-0.8972728826651237,0,0,0.3527372998376537,-2.0009369372261494
-1.0141405714912706,-0.9611545929968668,-0.9292021481297682,-0.8862723268772659,0,0,0.3527372998376537,-2.03188852159538
-1.0173615009737131,-0.97090000400257,-0.906881013746068,-0.9004479345104232,0,0,0.3527372998376537,-2.040447863053674
-0.9956531968362388,-0.9518719606939444,-0.9242983646435348,-0.879482970398095,0,0,0.3527372998376537,-1.962720024131384
-1.0027420440520851,-0.9439175963287914,-0.908467043979507,-0.899299952296145,0,0,0.3527372998376537,-1.968130765753018
-1.0162519458232715,-0.946340745974629,-0.9418429946706238,-0.8751637390981936,0,0,0.3527372998376537,-2.012147897801832
-1.0140876088008728,-0.9750864250332332,-0.924780392998986,-0.8721605058282342,0,0,0.3527372998376537,-2.0236468484113503
-1.0037809074036863,-0.9554413046793452,-0.9275551449724644,-0.8679899920586892,0,0,0.3527372998376537,-1.96872220762484
-1.013792058564458,-0.94744118229133,-0.923339648237372,-0.8987278577346198,0,0,0.3527372998376537,-2.0186748479726715
-0.9855265297438486,-0.976434009379094,-0.9221441275723962,-0.8929272420317854,0,0,0.3527372998376537,-2.007628585073045
-1.0122597407996654,-0.9551269694328856,-0.9223213654891036,-0.8927076251678652,0,0,0.3527372998376537,-2.0171128662912183
-0.9918935093886612,-0.943623309637022,-0.9421452165908007,-0.895469421050982,0,0,0.3527372998376537,-2.000776012094172
-1.001489821726182,-0.9451497720396552,-0.926764121002002,-0.8690587043195179,0,0,0.3527372998376537,-1.947437144860358
-0.9842118702367826,-0.9632115612525464,-0.9135439094983278,-0.8943329443860659,0,0,0.3527372998376537,-1.9696475678977197
