0,1,2,3,y_classification,community_ids,bias,y_regression
-1.085211974079736,-1.371969809127514,-0.6567370361660745,-1.08094906019445,0,0,0.3527372998376537,-2.835870316630955
-1.0458302274148266,-1.142542487377755,-0.8987081314180196,-0.7703271881064431,0,0,0.3527372998376537,-2.1523439329749654
-0.7445149621000393,-0.7896230965848086,-0.4791333570574106,-0.7915543764160803,0,0,0.3527372998376537,-0.7371882796902798
-0.710182904668004,-0.7689429364647397,-1.3591987566253545,-0.5114456456322513,0,0,0.3527372998376537,-1.3459984340309092
-1.0462416757658806,-1.3133003193823034,-0.6135690683564804,-1.1594631757371223,0,0,0.3527372998376537,-2.7001581338229124
-1.3007359964080751,-1.0084796187487712,-0.7663432794335899,-0.4624008223821623,0,0,0.3527372998376537,-1.6158062923036578
-0.6923077685623383,-0.9538677246545224,-0.8030551866705272,-0.5753525975295357,0,0,0.3527372998376537,-0.9536834835063556
-1.0486169427947545,-0.7194241775904759,-0.7966871608879206,-1.0117268670457813,0,0,0.3527372998376537,-1.6751012998163826
-1.4480850312390563,-0.9227831775771428,-1.0909334020469648,-1.2123166026155374,0,0,0.3527372998376537,-4.034945310227638
-0.954868971741928,-1.2500172863316998,-1.0163247911853142,-1.124580117073148,0,0,0.3527372998376537,-3.1833582120919326
-1.4277032128243845,-0.8982663780071101,-0.5328324931803323,-1.180872210016951,0,0,0.3527372998376537,-2.5059197124935464
-0.8125436908293787,-0.7584497276396794,-1.3559409058983811,-0.8081612552257575,0,0,0.3527372998376537,-1.9347677100137477
-0.8175283733650157,-0.5832121835551894,-0.4922787754956234,-0.5747112013599428,0,0,0.3527372998376537,-0.4730390038469488
-0.5835802742037783,-0.9556995114550306,-1.2050784168643425,-1.2818663810903166,0,0,0.3527372998376537,-2.478595328299725
-0.6069578427097093,-1.0618524791760715,-1.0078424045924208,-1.1883953378091203,0,0,0.3527372998376537,-2.1664506892978133
-1.339373715790492,-0.9523256165401836,-1.0700823243452038,-0.9243819989005336,0,0,0.3527372998376537,-3.042867730952786
-1.4166760233691171,-1.186215480677061,-0.5343750991363989,-1.2645965820963063,0,0,0.3527372998376537,-3.319356064535401
-0.8956767240697278,-0.7295424412700466,-0.9523915206756032,-0.761437443400432,0,0,0.3527372998376537,-1.3316038186915868
-1.0658090572500405,-0.5386376965063764,-0.5724398247389345,-1.2370450089536331,0,0,0.3527372998376537,-1.4343088794890009
-1.390046699758514,-0.5967932880064815,-1.3734626413257396,-0.657775892202797,0,0,0.3527372998376537,-2.462142799766051
-1.3381026112209475,-1.2866895854129794,-0.9639602012064322,-0.5856982937237738,0,0,0.3527372998376537,-2.790900457028445
-1.090741777688475,-0.815206696919667,-1.0305542485699113,-0.4856059632546927,0,0,0.3527372998376537,-1.445833639184384
-1.331009405546991,-0.6232037596073047,-0.9293823269276982,-1.2233147394770292,0,0,0.3527372998376537,-2.645530826497525
-0.652636713852367,-1.3190316097136356,-0.9006898309682757,-1.0840999626090022,0,0,0.3527372998376537,-2.3400407474377456
-1.2942337791919682,-0.8076626510046366,-0.9049435409692516,-1.0788291578749154,0,0,0.3527372998376537,-2.60087919748883
-0.80544422532787,-0.5315748159039084,-1.380715967409986,-1.14511225906972,0,0,0.3527372998376537,-2.162380778647353
-1.0357557214283706,-0.5682099135671108,-1.0115696732788158,-0.5112550575145814,0,0,0.3527372998376537,-1.0673682943508962
-0.621084885682782,-1.0016928546764965,-0.6942845971906355,-1.1178368191117347,0,0,0.3527372998376537,-1.4639839955061738
